CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-10 00:00,m^3/s,1611,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-11 00:00,m^3/s,1851,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-12 00:00,m^3/s,1863,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-13 00:00,m^3/s,1658,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-14 00:00,m^3/s,1451,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-15 00:00,m^3/s,1335,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-16 00:00,m^3/s,1506,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-17 00:00,m^3/s,1603,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-18 00:00,m^3/s,1938,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-19 00:00,m^3/s,1908,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-20 00:00,m^3/s,1751,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-21 00:00,m^3/s,1681,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-22 00:00,m^3/s,1687,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-23 00:00,m^3/s,1534,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-24 00:00,m^3/s,1400,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-25 00:00,m^3/s,1511,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-26 00:00,m^3/s,1793,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-27 00:00,m^3/s,1722,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-28 00:00,m^3/s,1996,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-29 00:00,m^3/s,2313,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-06-30 00:00,m^3/s,2405,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-01 00:00,m^3/s,2283,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-02 00:00,m^3/s,2137,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-03 00:00,m^3/s,2029,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-04 00:00,m^3/s,1950,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-05 00:00,m^3/s,1884,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-06 00:00,m^3/s,1693,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-07 00:00,m^3/s,1501,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-08 00:00,m^3/s,1462,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-09 00:00,m^3/s,1540,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-10 00:00,m^3/s,1651,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-11 00:00,m^3/s,1872,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-12 00:00,m^3/s,1769,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-13 00:00,m^3/s,1829,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-14 00:00,m^3/s,1728,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-15 00:00,m^3/s,1860,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-16 00:00,m^3/s,1699,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-17 00:00,m^3/s,1451,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-18 00:00,m^3/s,1259,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-19 00:00,m^3/s,1474,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-20 00:00,m^3/s,1710,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-21 00:00,m^3/s,1584,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-22 00:00,m^3/s,1512,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-23 00:00,m^3/s,1556,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-24 00:00,m^3/s,1451,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-25 00:00,m^3/s,1340,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-26 00:00,m^3/s,1496,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-27 00:00,m^3/s,1698,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-28 00:00,m^3/s,1687,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-29 00:00,m^3/s,1600,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-30 00:00,m^3/s,1556,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-07-31 00:00,m^3/s,1495,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-01 00:00,m^3/s,1340,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-02 00:00,m^3/s,1234,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-03 00:00,m^3/s,1235,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-04 00:00,m^3/s,1143,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-05 00:00,m^3/s,993.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-06 00:00,m^3/s,882.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-07 00:00,m^3/s,904.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-08 00:00,m^3/s,813.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-09 00:00,m^3/s,722.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-10 00:00,m^3/s,676,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-11 00:00,m^3/s,960.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-12 00:00,m^3/s,1075,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-13 00:00,m^3/s,834.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-14 00:00,m^3/s,730,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-15 00:00,m^3/s,676,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-16 00:00,m^3/s,659,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-17 00:00,m^3/s,614.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-18 00:00,m^3/s,676.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-19 00:00,m^3/s,805.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-20 00:00,m^3/s,785.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-21 00:00,m^3/s,722.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-22 00:00,m^3/s,785.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-23 00:00,m^3/s,913,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-24 00:00,m^3/s,1129,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-25 00:00,m^3/s,1284,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-26 00:00,m^3/s,1340,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-27 00:00,m^3/s,1093,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-28 00:00,m^3/s,895.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-29 00:00,m^3/s,813.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-30 00:00,m^3/s,959.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-08-31 00:00,m^3/s,1031,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-01 00:00,m^3/s,802.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-02 00:00,m^3/s,748,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-03 00:00,m^3/s,662.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-04 00:00,m^3/s,611.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-05 00:00,m^3/s,788.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-06 00:00,m^3/s,878.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-07 00:00,m^3/s,826.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-08 00:00,m^3/s,1012,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-09 00:00,m^3/s,854.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-10 00:00,m^3/s,1056,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-11 00:00,m^3/s,786,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-12 00:00,m^3/s,762.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-13 00:00,m^3/s,744.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-14 00:00,m^3/s,816.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-15 00:00,m^3/s,970.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-16 00:00,m^3/s,1194,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-17 00:00,m^3/s,1164,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-18 00:00,m^3/s,1484,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-19 00:00,m^3/s,1224,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-20 00:00,m^3/s,1179,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-21 00:00,m^3/s,928.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-22 00:00,m^3/s,1010,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-23 00:00,m^3/s,1417,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-24 00:00,m^3/s,1219,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-25 00:00,m^3/s,1002,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-26 00:00,m^3/s,1069,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-27 00:00,m^3/s,934.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-28 00:00,m^3/s,845.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-29 00:00,m^3/s,770.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-09-30 00:00,m^3/s,1040,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-01 00:00,m^3/s,956.7,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-02 00:00,m^3/s,888,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-03 00:00,m^3/s,744.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-04 00:00,m^3/s,666.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-05 00:00,m^3/s,662.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-06 00:00,m^3/s,807.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-07 00:00,m^3/s,917.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-08 00:00,m^3/s,1313,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-09 00:00,m^3/s,1304,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-10 00:00,m^3/s,1174,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-11 00:00,m^3/s,895.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-12 00:00,m^3/s,878.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-13 00:00,m^3/s,908.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-14 00:00,m^3/s,1173,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-15 00:00,m^3/s,1462,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-16 00:00,m^3/s,1384,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-17 00:00,m^3/s,1299,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-18 00:00,m^3/s,1259,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-19 00:00,m^3/s,1064,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-20 00:00,m^3/s,913,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-21 00:00,m^3/s,959.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-22 00:00,m^3/s,1224,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-23 00:00,m^3/s,1055,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-24 00:00,m^3/s,879.7,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-25 00:00,m^3/s,809.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-26 00:00,m^3/s,826.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-27 00:00,m^3/s,1016,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-28 00:00,m^3/s,1133,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-29 00:00,m^3/s,1249,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-30 00:00,m^3/s,1151,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-10-31 00:00,m^3/s,947.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-01 00:00,m^3/s,878.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-02 00:00,m^3/s,1234,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-03 00:00,m^3/s,1331,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-04 00:00,m^3/s,1546,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-05 00:00,m^3/s,1823,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-06 00:00,m^3/s,1920,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-07 00:00,m^3/s,1914,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-08 00:00,m^3/s,1716,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-09 00:00,m^3/s,1417,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-10 00:00,m^3/s,1076,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-11 00:00,m^3/s,871,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-12 00:00,m^3/s,740.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-13 00:00,m^3/s,669.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-14 00:00,m^3/s,708.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-15 00:00,m^3/s,685.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-16 00:00,m^3/s,676.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-17 00:00,m^3/s,751.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-18 00:00,m^3/s,722.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-19 00:00,m^3/s,947.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-20 00:00,m^3/s,1326,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-21 00:00,m^3/s,1669,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-22 00:00,m^3/s,1758,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-23 00:00,m^3/s,1854,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-24 00:00,m^3/s,1687,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-25 00:00,m^3/s,1462,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-26 00:00,m^3/s,1224,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-27 00:00,m^3/s,1184,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-28 00:00,m^3/s,1045,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-29 00:00,m^3/s,1033,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-11-30 00:00,m^3/s,1002,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-01 00:00,m^3/s,974.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-02 00:00,m^3/s,899.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-03 00:00,m^3/s,1230,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-04 00:00,m^3/s,1108,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-05 00:00,m^3/s,940,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-06 00:00,m^3/s,748.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-07 00:00,m^3/s,631.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-08 00:00,m^3/s,577.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-09 00:00,m^3/s,599.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-10 00:00,m^3/s,550.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-11 00:00,m^3/s,490,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-12 00:00,m^3/s,445.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-13 00:00,m^3/s,413.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-14 00:00,m^3/s,558.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-15 00:00,m^3/s,694,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-16 00:00,m^3/s,625,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-17 00:00,m^3/s,531.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-18 00:00,m^3/s,435.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-19 00:00,m^3/s,383.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-20 00:00,m^3/s,417.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-21 00:00,m^3/s,464.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-22 00:00,m^3/s,362.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-23 00:00,m^3/s,326.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-24 00:00,m^3/s,299.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-25 00:00,m^3/s,274.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-26 00:00,m^3/s,257.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-27 00:00,m^3/s,236,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-28 00:00,m^3/s,226.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-29 00:00,m^3/s,214.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-30 00:00,m^3/s,207.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2008-12-31 00:00,m^3/s,199.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-01 00:00,m^3/s,186.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-02 00:00,m^3/s,184.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-03 00:00,m^3/s,186.8,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-04 00:00,m^3/s,180.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-05 00:00,m^3/s,175,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-06 00:00,m^3/s,163.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-07 00:00,m^3/s,159.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-08 00:00,m^3/s,159.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-09 00:00,m^3/s,157.7,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-10 00:00,m^3/s,169.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-11 00:00,m^3/s,163.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-12 00:00,m^3/s,150,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-13 00:00,m^3/s,140.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-14 00:00,m^3/s,163.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-15 00:00,m^3/s,169.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-16 00:00,m^3/s,153.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-17 00:00,m^3/s,134.7,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-18 00:00,m^3/s,127,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-19 00:00,m^3/s,122.9,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-20 00:00,m^3/s,124.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-21 00:00,m^3/s,159.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-22 00:00,m^3/s,208.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-23 00:00,m^3/s,231.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-24 00:00,m^3/s,284.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-25 00:00,m^3/s,389.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-26 00:00,m^3/s,302.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-27 00:00,m^3/s,243.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-28 00:00,m^3/s,202.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-29 00:00,m^3/s,177,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-30 00:00,m^3/s,160.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-01-31 00:00,m^3/s,144.3,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-01 00:00,m^3/s,271,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-02 00:00,m^3/s,335.5,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-03 00:00,m^3/s,342.1,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-04 00:00,m^3/s,289.6,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-05 00:00,m^3/s,238.4,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-06 00:00,m^3/s,216.2,Definitivo
35107030,CABUYARO [35107030],CAUDAL,Caudal medio diario,2009-02-07 00:00,m^3/s,208.3,Definitivo
